3176.5,3177.5,0
3177.5,3178.5,0
3178.5,3179.5,0
3179.5,3180.5,0
3180.5,3181.5,0
3181.5,3182.5,0
3182.5,3183.5,0
3183.5,3184.5,0
3184.5,3185.5,0
3185.5,3186.5,0
3186.5,3187.5,0
3187.5,3188.5,0
3188.5,3189.5,0
3189.5,3190.5,0
3190.5,3191.5,0
3191.5,3192.5,0
3192.5,3193.5,0
3193.5,3194.5,0
3194.5,3195.5,0
3195.5,3196.5,0
3196.5,3197.5,0
3197.5,3198.5,0
3198.5,3199.5,0
3199.5,3200.5,0
3200.5,3201.5,0
3201.5,3202.5,0
3202.5,3203.5,0
3203.5,3204.5,0
3204.5,3205.5,0
3205.5,3206.5,0
3206.5,3207.5,0
3207.5,3208.5,0
3208.5,3209.5,0
3213.932,3214.932,0
3214.932,3215.932,0
3215.932,3216.932,0
3216.932,3217.932,0
3217.932,3218.932,0
3218.932,3219.932,0
3219.932,3220.932,0
3220.932,3221.932,0
3221.932,3222.932,0
3222.932,3223.932,0
3223.932,3224.932,0
3224.932,3225.932,0
3225.932,3226.932,0
3226.932,3227.932,0
3227.932,3228.932,0
3228.932,3229.932,0
3229.932,3230.932,0
3230.932,3231.932,0
3231.932,3232.932,0
3232.932,3233.932,0
3233.932,3234.932,0
3234.932,3235.932,0
3235.932,3236.932,0
3236.932,3237.932,0
3237.932,3238.932,0
3238.932,3239.932,0
3239.932,3240.932,0
3240.932,3241.932,0
3241.932,3242.932,0
3242.932,3243.932,0
3247.486,3248.486,0
3248.486,3249.486,0
3249.486,3250.486,0
3250.486,3251.486,0
3251.486,3252.486,0
3252.486,3253.486,0
3253.486,3254.486,0
3254.486,3255.486,0
3255.486,3256.486,0
3256.486,3257.486,0
3257.486,3258.486,0
3258.486,3259.486,0
3259.486,3260.486,0
3260.486,3261.486,0
3261.486,3262.486,0
3262.486,3263.486,0
3263.486,3264.486,0
3264.486,3265.486,0
3265.486,3266.486,0
3266.486,3267.486,0
3267.486,3268.486,0
3268.486,3269.486,0
3269.486,3270.486,0
3270.486,3271.486,0
3271.486,3272.486,0
3272.486,3273.486,0
3273.486,3274.486,0
3274.486,3275.486,0
3275.486,3276.486,0
3276.486,3277.486,0
3277.486,3278.486,0
3278.486,3279.486,0
3279.486,3280.486,0
3280.486,3281.486,0
3281.486,3282.486,0
3282.486,3283.486,0
3283.486,3284.486,0
3284.486,3285.486,0
3285.486,3286.486,0
3286.486,3287.486,0
3287.486,3288.486,0
3288.486,3289.486,0
3289.486,3290.486,0
3290.486,3291.486,0
3291.486,3292.486,0
3292.486,3293.486,0
3293.486,3294.486,0
3294.486,3295.486,0
3295.486,3296.486,0
3296.486,3297.486,0
3297.486,3298.486,0
3298.486,3299.486,0
3299.486,3300.486,0
3300.486,3301.486,0
3301.486,3302.486,0
3302.486,3303.486,0
3303.486,3304.486,0
3304.486,3305.486,0
3305.486,3306.486,0
3306.486,3307.486,0
3311.43,3312.43,0
3312.43,3313.43,0
3313.43,3314.43,0
3314.43,3315.43,0
3315.43,3316.43,0
3316.43,3317.43,0
3317.43,3318.43,0
3318.43,3319.43,0
3319.43,3320.43,0
3320.43,3321.43,0
3321.43,3322.43,0
3322.43,3323.43,0
3323.43,3324.43,0
3324.43,3325.43,0
3325.43,3326.43,0
3326.43,3327.43,0
3327.43,3328.43,0
3332.302,3333.302,0
3333.302,3334.302,0
3334.302,3335.302,0
3335.302,3336.302,0
3336.302,3337.302,0
3337.302,3338.302,0
3338.302,3339.302,0
3339.302,3340.302,0
3340.302,3341.302,0
3341.302,3342.302,0
3342.302,3343.302,0
3343.302,3344.302,0
3344.302,3345.302,0
3348.858,3349.858,0
3349.858,3350.858,0
3350.858,3351.858,0
3351.858,3352.858,0
3352.858,3353.858,0
3353.858,3354.858,0
3354.858,3355.858,0
3355.858,3356.858,0
3356.858,3357.858,0
3357.858,3358.858,0
3358.858,3359.858,0
3359.858,3360.858,0
3360.858,3361.858,0
3455.926,3456.926,0
3456.926,3457.926,0
3457.926,3458.926,0
3458.926,3459.926,0
3459.926,3460.926,0
3460.926,3461.926,0
3461.926,3462.926,0
3462.926,3463.926,0
3463.926,3464.926,0
3464.926,3465.926,0
3465.926,3466.926,0
3466.926,3467.926,0
3467.926,3468.926,0
3468.926,3469.926,0
3469.926,3470.926,0
3470.926,3471.926,0
